#### Simulations (1)
# Trig1.sint #1
0.2712436157503917 0.2679308751356836
0.2731972792284619 0.2698123084719478
0.2749336299328208 0.2714835885414409
0.2782985921450072 0.2714835885414409
0.279440679443897 0.2758191587672124
0.2828493156356635 0.2758191587672124
0.2828493156356635 0.2790947186584474
0.2873408096106843 0.2790947186584474
0.2893223285866486 0.2853060269667341
0.2913679700452357 0.2872661003454833
0.2936096240059179 0.2894126698357392
0.2952959827799055 0.291026153160948
0.2974788813726076 0.2931137422294837
0.2998726328370612 0.2954011098837498
0.3020836138052936 0.2975124226487212
0.3045243847368049 0.2998420003269039
0.3059582927751032 0.3012095055289724
0.3074109155143184 0.302594261340506
0.3104337586374049 0.302594261340506
0.3115253188657165 0.3065135433275014
0.3131129309187112 0.3080242870783318
0.3161802455420777 0.3080242870783318
0.3185737641483506 0.3132151370352964
0.3208951703449657 0.3154185856802414
0.3257273481456644 0.3154185856802414
0.3257273481456644 0.320002684855665
0.3296487219569224 0.320002684855665
0.3296487219569224 0.3237166760448083
0.3330181733333726 0.3237166760448083
0.3349369796377209 0.3287160684176186
0.3369358656681892 0.3306030343470892
0.3392886136881226 0.3328222975031799
0.3404197690890235 0.3338885017692513
0.3427444538072018 0.3360790401465366
0.3449271276620784 0.3381338168875213
0.346581024824311 0.3396895338615921
0.3480781314418505 0.3410969343917076
0.3525702825550202 0.3410969343917076
0.3547850627586632 0.3473953746403354
0.3565266802933283 0.3490278093546684
0.3581681599564007 0.3505653005632862
0.3596817399325737 0.3519823196953049
0.3617581844087823 0.3539249457939371
0.3638546449464549 0.3558844459035401
0.3667500559321376 0.3558844459035401
0.3690043486430029 0.3606922829083363
0.3710503237049504 0.362599832010425
0.372922227241046 0.3643436981556566
0.3751050038869853 0.3663753830661016
0.3759160425723062 0.3671296852338045
0.3789557744039697 0.3671296852338045
0.3810183011595401 0.371871193545432
0.3835387607585918 0.371871193545432
0.3848385185855484 0.3754147507276381
0.388392414586362 0.3754147507276381
0.3908217396321638 0.3809543968275786
0.3928894832246088 0.3828652860857661
0.3949536567812358 0.384770958077128
0.396013631772186 0.3857489397662569
0.3979602573916465 0.3875441901696983
0.3997191349082812 0.38916496540039
0.4014340997427597 0.3907438776231445
0.4030334568019349 0.3922154918575936
0.405786375295807 0.3922154918575936
0.4081385684669456 0.3969070927661111
0.4090650346205977 0.3977571078950387
0.4107189828250883 0.3992739645176012
0.4127949191025873 0.4011760399289346
0.4155722279491654 0.4011760399289346
0.4178370050190672 0.4057896575408302
0.4189448816804052 0.4068017530906422
0.4213743623291791 0.409019811769596
0.4229355991281246 0.4104435483987084
0.4242217125463223 0.4116158376465035
0.4263947996908036 0.4135954508862116
0.4291376671530073 0.4135954508862116
0.4314125585877164 0.4181586320606
0.4329791877891598 0.4195807919238363
0.4349384210269902 0.4213579776026055
0.4356505314130037 0.422003503710995
0.4378375613908387 0.4239853831459016
0.439841583445685 0.4257990964572111
0.4421282763155067 0.4278669678540635
0.4426217230765561 0.4283127670442559
0.4456723105009517 0.4283127670442559
0.4475517442096456 0.4327630777951276
0.4499354391443576 0.4349104135570719
0.4513509850812721 0.43618428457347
0.4535963033099451 0.4382036131182477
0.4540587371233945 0.4386190897479725
0.4569842258541307 0.4386190897479725
0.4592035061222318 0.4432369908870661
0.4614115691310517 0.4452153884606692
0.463828436262076 0.4473784960514836
0.4661895882231 0.4494885953672424
0.4677943425003365 0.4509213361117553
0.4697616163384474 0.4526764196398517
0.4704809763776528 0.4533175488311822
0.472740247902445 0.4553303864392947
0.4748274411712058 0.4571872805997672
0.4772397157929043 0.4593309476886255
0.4793628629339885 0.4612155725779476
0.4807890089785615 0.4624801892990629
0.4831243333339723 0.4645497464470308
0.4857749016952442 0.4645497464470308
0.4857749016952442 0.4668957963145436
0.4887655743987689 0.4668957963145436
0.4905238982229301 0.4710903981031676
0.4932479164474294 0.4710903981031676
0.4946016406192164 0.4746836981058579
0.4971048821220713 0.4746836981058579
0.4994327412749365 0.4789304025950923
0.5004827885046371 0.4798515448762332
0.502000676093534 0.4811825792274911
0.5074386858335551 0.4811825792274911
0.5089110644771204 0.4872330892478213
0.512267269270963 0.4872330892478213
0.5142193040950692 0.491862958773044
0.5163154025158279 0.4936862868428105
0.5186478331990068 0.4957129331398464
0.5199986451410891 0.4968852779599324
0.5223202400450994 0.4988984222497111
0.5245223750762428 0.5008053465930249
0.5255956346526257 0.5017336819840656
0.5272848574729779 0.5031940943483328
0.5301423358305691 0.5031940943483328
0.532075781483054 0.507329206892019
0.5341649497323226 0.5091277376367108
0.5363785136792699 0.5110310146760367
0.5386446801605688 0.5129769434757214
0.5388814822852197 0.5131801002890618
0.5417009201622307 0.5131801002890618
0.5429146663913677 0.5166377433500745
0.5451628999906728 0.5185609149014822
0.5467224436037347 0.519893173255803
0.5503254863067609 0.519893173255803
0.5518769829051817 0.5242906196734187
0.553598983917725 0.5257557299964424
0.5556893830850722 0.527532145693177
0.5580232529178046 0.5295128340681322
0.5591707098163458 0.5304856518565502
0.5615876359513464 0.5325332586950028
0.5620006601317764 0.5328826188212236
0.5652103539053454 0.5328826188212236
0.567221401358888 0.537294277081682
0.5684037087738916 0.538290829632708
0.571504466433322 0.538290829632708
0.5735535045250576 0.5426248157618705
0.5753363403488054 0.5441211414810849
0.5781478643784957 0.5441211414810849
0.5781478643784957 0.5464785839562877
0.5812062252966028 0.5464785839562877
0.5835071606117322 0.5509594081188618
0.5857735743965965 0.5528486202211765
0.586999029208013 0.5538689254239357
0.5889525025004144 0.5554943729264911
0.5912724360364668 0.5574222274791195
0.592549468105967 0.5584816030332089
0.5949208570548314 0.5604474595350607
0.5970545855377313 0.5622126256193185
0.599392176304217 0.5641437619138615
0.6014946159627454 0.5658777385059882
0.6030997617638598 0.5671999041336621
0.6051729174694114 0.568906206949059
0.6069639575636931 0.5703776972092509
0.608484752353744 0.5716256806881462
0.6109026336549518 0.573607630447446
0.6132507343061603 0.5755290427767185
0.6155647977920581 0.5774191022182031
0.6165748968528544 0.5782432481705455
0.6210697281216548 0.5782432481705455
0.623420917601605 0.5838176914215967
0.6247140865776095 0.5848666754925215
0.6266429840713184 0.5864295753378027
0.6298263699167379 0.5864295753378027
0.6318315868390858 0.5906255054771528
0.634270974141391 0.5925920141863352
0.6357167559877891 0.593755789241338
0.6384372517648117 0.593755789241338
0.6407597710407162 0.5978062079593026
0.6419164278492985 0.5987327450308507
0.6441610319781165 0.6005286420087095
0.6476221449502548 0.6005286420087095
0.6476221449502548 0.6032942047791817
0.6503345887824958 0.6032942047791817
0.6519810129093343 0.6067650007542332
0.6549721033716549 0.6067650007542332
0.6566246375468111 0.6104502949857022
0.6576139971280193 0.611233352395499
0.6597255228980478 0.6129033039644468
0.6636311656097529 0.6129033039644468
0.66490658363714 0.6169908990953387
0.6663984102946786 0.618164053222795
0.6682580198423356 0.619624141724563
0.6701240166043972 0.6210876690461888
0.6725078604819338 0.6229544054910301
0.6768045422105817 0.6229544054910301
0.6785208530480377 0.627649365864901
0.6809487967323576 0.629538069705402
0.6824780264462759 0.630725324159808
0.6836033412904367 0.6315979041481904
0.6854619680986566 0.6330375464586562
0.6876089168905829 0.63469731956694
0.689102130815433 0.6358503212610929
0.6901044705469058 0.6366233373202297
0.6916878704481287 0.637843463352748
0.6929472032391294 0.6388124259176265
0.6952791790158124 0.640605153957701
0.6965719648104876 0.6415968048429724
0.6998460887238769 0.6415968048429724
0.7018897713004779 0.6456674683275455
0.7039385363495229 0.6472296510799455
0.7062013914940651 0.6489520409170942
0.7076213253546413 0.6500312134900923
0.7096006383325056 0.6515340944289542
0.7101640268747403 0.6519611455625386
0.71444461379432 0.6519611455625386
0.7166458009826654 0.6568651132149375
0.7188459734085584 0.6585226958287891
0.7205580280363562 0.6598100560149425
0.7215113089455638 0.660525787997637
0.7234332284401209 0.6619675724774882
0.725873288307627 0.6637939642095679
0.7275672105713793 0.665059101814191
0.7329127701723195 0.665059101814191
0.7350553048973575 0.6706376404036267
0.7367119052489751 0.6718650861258282
0.7391274850102502 0.6736517662623287
0.7414750185296958 0.6753852130569059
0.7418934697201742 0.6756935389648678
0.7443147616724017 0.6774769132419833
0.746108497743968 0.6787949797312349
0.7478371369591444 0.6800628186925637
0.7502056156999297 0.6817967194531693
0.7522571124670144 0.683295199548017
0.7546299033961515 0.6850249636268267
0.755408472237729 0.6855916622455903
0.7576292628485376 0.687206534152514
0.7596323511946284 0.6886603716318312
0.7620740447928958 0.6886603716318312
0.7643939175278929 0.6921047378567164
0.7666570298240941 0.6937356657195994
0.7687242872331072 0.6952228301058883
0.7699475543099354 0.6961010807911917
0.7720768235940307 0.6976280302208389
0.7738832194590607 0.6989205267611025
0.7752766201273618 0.6999160338413231
0.7777156606265462 0.7016564451483777
0.7790427992682566 0.7026008742748523
0.7834234005249825 0.7026008742748523
0.78581563157311 0.7074068819058976
0.7876184395580612 0.7086791326382439
0.7895889721152142 0.7100672831527826
0.7921482101310904 0.7100672831527826
0.7924463139275822 0.7120767715749368
0.7951032794645729 0.7120767715749368
0.7963426685066207 0.7148071180104849
0.79823697789906 0.7161302094099515
0.8005606149339257 0.7177494293961427
0.8024698717407638 0.7190775529472275
0.8045698044075587 0.7205342139467559
0.806857698436129 0.7221178798895356
0.8080513399859706 0.7229427907378586
0.8101266810574265 0.7243747935854633
0.8120069034891315 0.7256690353266914
0.8136303348035437 0.7267849138271972
0.8163625645874721 0.7267849138271972
0.8171718000500011 0.7292133786918232
0.8192577414946267 0.7306389967326851
0.8210868408788667 0.7318860653258771
0.8225553504335402 0.7328857314144476
0.8243143352989196 0.7340809069202691
0.8254461488269951 0.7348486929809488
0.8281624087244369 0.7348486929809488
0.8301917177541305 0.7380599273328042
0.8325586855976531 0.739655352375985
0.8333234317165328 0.7401694810517118
0.835455115760147 0.7416013773474606
0.8373293716123847 0.7428570606401185
0.8387416443731257 0.7438011412496196
0.8403164495471572 0.7448526350711474
0.8423568347821325 0.7462126022697128
0.8447948894817258 0.7478339139096255
0.8466373566731643 0.7490548899428002
0.8490250774866216 0.7506343190151858
0.8512059604867913 0.7520730377617809
0.8530526210226068 0.753287936632516
0.8552210357437704 0.754712537577999
0.857602254010766 0.7562719838161128
0.8598276012706101 0.7577253502453097
0.8613354668775256 0.7587078792718105
0.8628936563982949 0.759721812792331
0.8642133580762106 0.7605789970233399
0.8672103789231764 0.7605789970233399
0.8689373273601623 0.7636379429742776
0.8712339273980723 0.7651181896626618
0.8717435325445416 0.765445932126498
0.8744998127489315 0.765445932126498
0.8766898819279618 0.7686195178629955
0.8788839409748985 0.7700203013800141
0.8800077632534672 0.7707363104476169
0.8826361745423426 0.7707363104476169
0.8831266650103254 0.7727202572730345
0.886564471793228 0.7727202572730345
0.886564471793228 0.7748998761397682
0.8890764783236883 0.7748998761397682
0.8912291911956591 0.7778397861364075
0.8921613866922112 0.7784247830876521
0.8942965121840024 0.7797635082028939
0.8965627156573857 0.7811792939907651
0.8982234386053005 0.7822148652661979
0.899945469950311 0.7832864294158096
0.9028286984166957 0.7832864294158096
0.9050185341606019 0.7864302434824106
0.9071689087780508 0.7877557818535064
0.9090453819171308 0.788910264650555
0.9112320550062754 0.7902519627812106
0.913577079417511 0.7916858417500958
0.9160517823121418 0.7916858417500958
0.9160517823121418 0.793195849074328
0.9194155527939264 0.793195849074328
0.9208931444584484 0.7961360830539769
0.9228636931661987 0.797326357354274
0.9256859876608984 0.797326357354274
0.9280894594605662 0.8004699863157393
0.9315562539498763 0.8004699863157393
0.9323581539593186 0.8030229741650033
0.9364075245953292 0.8030229741650033
0.9387860830506632 0.8068408648245127
0.940326115387259 0.8077488078640869
0.9427544119842937 0.809177079896372
0.9442363509697903 0.8100462386365967
0.9464906768410998 0.8113653496761226
0.9486133024702095 0.8126036228140143
0.950065216968415 0.8134487062007668
0.9523500423609969 0.8147751651829582
0.9543208318790958 0.8159162630763482
0.9555940229254517 0.816651138059691
0.957611408632039 0.8178133735787644
0.958970119103164 0.8185942359012106
0.9623512420942244 0.8185942359012106
0.9631849623340129 0.8210095103733177
0.966003744363488 0.8210095103733177
0.9670767690712743 0.8232255822985699
0.9698098993919588 0.8232255822985699
0.9715362157239269 0.825749442375763
0.9729871839333468 0.8265667090133639
0.9797652064512508 0.8265667090133639
0.9798794285753756 0.8304398986804611
0.9835875447127782 0.8304398986804611
0.9843343627278736 0.8329159195959526
0.9864165767291951 0.8340666022525858
0.9887094246331318 0.8353282096257132
0.989155962801814 0.835573347286508
0.9944479445678979 0.835573347286508
0.995593996320348 0.839099992688088
0.9989829142004705 0.839099992688088
1.001359207046261 0.8422232041307477
1.002892183162616 0.8430479543068119
1.004610663133503 0.843970880357314
1.005938843238088 0.844682265821818
1.008130178668806 0.8458535067701297
1.009448113375068 0.8465551243544579
1.012410915310742 0.8465551243544579
1.014026882705359 0.8489841013383093
1.018871212986978 0.8489841013383093
1.018887328045504 0.8515485706356758
1.023319712011049 0.8515485706356758
1.024232990679027 0.8543435420715306
1.026900814982487 0.8543435420715306
1.028604526403109 0.85660783804795
1.030760917900497 0.8577175680625155
1.033020928548781 0.858876262331592
1.035193455054789 0.8599860905529629
1.036052585335525 0.8604236912039038
1.039833406358356 0.8604236912039038
1.040862642777274 0.8628676550781809
1.044617864858281 0.8628676550781809
1.044617864858281 0.8647627042322906
1.049245265052829 0.8647627042322906
1.049581610026609 0.8672501388538497
1.052250890998285 0.8672501388538497
1.05449762375727 0.8696886424175819
1.055687022284538 0.870274416549567
1.057339336900835 0.8710866931508017
1.058743581480772 0.8717752586415207
1.060571353901342 0.8726690780085037
1.062446096279055 0.8735822978365869
1.064243997639395 0.8744558790574708
1.068137844164546 0.8744558790574708
1.069420713548548 0.8769586741225159
1.074323455675357 0.8769586741225159
1.075709141912796 0.8799697616310619
1.0780934750779 0.8810991551189107
1.079967067534987 0.8819826045442356
1.082294373696811 0.8830766275086238
1.084462474126691 0.8840906828131746
1.085880911908988 0.8847522445220052
1.08744548554807 0.8854801968290901
1.089749326293254 0.8865475800577323
1.091438112148946 0.8873267389463727
1.093200438228175 0.8881372271569088
1.093931103051426 0.8884724430031856
1.09614726017073 0.8894874049228604
1.098167113160633 0.8904079016035233
1.100324294389462 0.8913865935662816
1.10188108532614 0.8920902760008209
1.10424278182208 0.8931537714943506
1.106091318096522 0.8939826544623232
1.108064155050936 0.8948650566361558
1.110437391595001 0.8959216127640544
1.113755625511966 0.8959216127640544
1.115922624335091 0.898346211829848
1.11722362288261 0.8989162670772356
1.121994841224375 0.8989162670772356
1.123464101849153 0.9016384806974673
1.126967565882037 0.9016384806974673
1.128960701754927 0.9040040985139883
1.130142537058157 0.9045083546844057
1.131641461492636 0.9051463721442553
1.132767024848575 0.9056239412891004
1.135583580602721 0.9056239412891004
1.137997656718675 0.907830093316964
1.1402790648837 0.9087837511799699
1.141120130368947 0.9091340183172179
1.143221696517573 0.9100076221283824
1.145860528280887 0.9100076221283824
1.147641244022567 0.9118317042205666
1.149636033624351 0.9126481681360888
1.151791583375093 0.9135262952692155
1.152660797580704 0.9138791639090598
1.155909952013328 0.9138791639090598
1.156309207933806 0.91535619636021
1.158856295539007 0.91535619636021
1.161046955016293 0.9172536607603536
1.163224628202028 0.9181179724635364
1.16472593898611 0.9187117222614932
1.167222398216375 0.9187117222614932
1.167867817642822 0.9199483903907472
1.169958254927777 0.9207662084035827
1.171707550935049 0.921446226931945
1.174837537475479 0.921446226931945
1.175882671515998 0.9230618292531364
1.180252983586267 0.9230618292531364
1.180252983586267 0.9247392849057432
1.182915176927479 0.9247392849057432
1.184297945938879 0.9262716041255687
1.185925887158846 0.9268833593944263
1.18791810400488 0.9276295132076045
1.190202936356023 0.9284810391443863
1.192014191115957 0.92915133328518
1.194154686739685 0.9299409244471349
1.194938566300481 0.9302285234812038
1.196825833755435 0.9309195703865496
1.199236779987933 0.9317981331380026
1.200831019834856 0.9323747502446309
1.202552249522311 0.9329955515453054
1.204367136615164 0.9336472180291013
1.205910135604494 0.9341983189229532
1.208002379972298 0.9349421563471417
1.210127781973703 0.9356933575708731
1.210863206776077 0.9359522177810563
1.213110156694524 0.9367407687074184
1.214994485219025 0.9373978202551944
1.217302735836656 0.9381982503384415
1.21797987354287 0.9384319462680117
1.220737076327228 0.9384319462680117
1.221798478521059 0.9397451954810422
1.22408532157787 0.9405251016184927
1.226224107514385 0.9412489329934006
1.228295327561985 0.9419456699555099
1.229875528964037 0.9424745821972976
1.231308833353606 0.9429520834783409
1.238607987436972 0.9429520834783409
1.239669759008406 0.9457212992157961
1.241720987522195 0.9463862688017615
1.244094162608837 0.9471491213936399
1.24587320563251 0.9477173168726747
1.248187343310206 0.9484528455811566
1.249586400027303 0.9488946481884338
1.251193526517814 0.9494005478338546
1.252974817318227 0.9499585539221029
1.254121333316074 0.9503157707564137
1.25580609382903 0.9508384258984163
1.25675226553389 0.951130654749356
1.261744806728721 0.951130654749356
1.263400784550507 0.9531697207484756
1.265736690137119 0.9538731273442315
1.267027830619484 0.9542592605408035
1.270742588301157 0.9542592605408035
1.272708420794349 0.9559452304393836
1.274711541569287 0.9565316518271354
1.277247890482952 0.9565316518271354
1.279482271600018 0.9579121681264114
1.280771704581037 0.9582812941016651
1.282356575314817 0.9587330367125443
1.284067062888537 0.9592179854076363
1.285643400894018 0.9596623143569842
1.287487097818356 0.9601783415543377
1.289907802380878 0.960851327486733
1.291491921930209 0.9612882923164813
1.294821589617128 0.9612882923164813
1.294915837682086 0.9622286880984435
1.297915395972889 0.9622286880984435
1.297915395972889 0.9630429144275997
1.300444015588921 0.9630429144275997
1.302545373112928 0.9642812205048028
1.30602390980036 0.9642812205048028
1.307995194323401 0.9657138825877613
1.310860352043528 0.9657138825877613
1.31329814419787 0.9670780253485718
1.313410975833824 0.9671066518110335
1.316848804733579 0.9671066518110335
1.318825074346047 0.9684721519588091
1.322157032050871 0.9684721519588091
1.322676319950766 0.9694269008988867
1.325102067974134 0.9700203016801794
1.327013657783821 0.9704825818275193
1.329421344594482 0.9710607533429442
1.331237029967933 0.9714922722180364
1.332790376165177 0.9718589357719928
1.334370981626243 0.9722300726839611
1.33681807044812 0.9722300726839611
1.33922038453291 0.9733540612793564
1.341041473890674 0.973770101791687
1.342793305385786 0.9741666359286089
1.344693675844764 0.9745932717418093
1.346647514911975 0.9750282640368308
1.34841843136101 0.9754193906620232
1.350806305591397 0.9759421944713207
1.352892553085752 0.9763944758187325
1.354396468306688 0.9767181503028551
1.357162308732 0.9767181503028551
1.357278706158453 0.9773339178326753
1.360965051082194 0.9773339178326753
1.363191299257211 0.97857292269701
1.365782593853453 0.97857292269701
1.368055314044015 0.9795633435482015
1.370489392325352 0.9800493306791631
1.372698652525633 0.9804852105654303
1.373947264652193 0.9807294853840629
1.376295558713088 0.9811852370694036
1.377174316388629 0.9813540482725215
1.379434849248923 0.9817863612326968
1.381010981701559 0.9820838834933235
1.383297425757045 0.9825118677781494
1.384171786181679 0.9826738789966412
1.386360557200586 0.9830778694096098
1.38820265800149 0.9834128675735886
1.389867378360649 0.9837126820629636
1.39225535022795 0.984138716554805
1.394443363320424 0.9845240072832726
1.3970241406309 0.9845240072832726
1.398616778064737 0.9852480934462163
1.400384297656719 0.9855492056311299
1.401946473607336 0.9858120423854873
1.403236158769276 0.9860275187524732
1.405870099463552 0.9860275187524732
1.40721330380399 0.986683459472244
1.408985496607112 0.9869703446117597
1.410373937090757 0.9871926788459349
1.412491704606454 0.9875274452538934
1.414483591291863 0.9878380700765741
1.416710430558271 0.988181222661672
1.420337180615469 0.988181222661672
1.421962710673456 0.988975810452746
1.424685402572994 0.988975810452746
1.426523531651919 0.9896427107813734
1.428735898219213 0.9899574277681689
1.4310693193236 0.9902839269448352
1.431248172972407 0.9903086550543836
1.433730994195106 0.9903086550543836
1.43607195866627 0.990968477098288
1.43840079617285 0.9912779116511076
1.440798265384502 0.991590272563806
1.442891132109567 0.9918580846873609
1.444932570275093 0.9921153877277319
1.446886074042084 0.9923577742572283
1.447504094923173 0.9924335527800264
1.449482226208001 0.992674700217946
1.450846385281172 0.992838203785915
1.453226336419323 0.9931206647251746
1.455015873331439 0.9933284433625539
1.456775336113727 0.9935299764019743
1.459192982070133 0.9938014737818771
1.460604763614794 0.9939570811224798
1.462626370294255 0.9941773386171213
1.463707953915184 0.994293045043117
1.46565068913529 0.99449823682312
1.468003760655785 0.9947415496104862
1.46893923589171 0.9948364052203386
1.470953028294107 0.9950391943818717
1.474591821793007 0.9950391943818717
1.47633963460448 0.9955639542184184
1.478916555586761 0.9955639542184184
1.480805181506442 0.99597485096923
1.481670238460249 0.9960517434892514
1.483974398108005 0.9962535281978955
1.486070941274712 0.9964315760665291
1.488363967946343 0.9966217926823758
1.490783033319967 0.9968163131006883
1.491545324588802 0.996876492113085
1.493984347072882 0.9970671870751151
1.495138252937615 0.9971545990517653
1.49750746049847 0.9973298005426612
1.49817478905759 0.997378008181222
1.503009229798057 0.997378008181222
1.505028933854041 0.9978584305467524
1.506542456125234 0.9979557979076197
1.508617111975557 0.9980859756962484
1.511008756826219 0.9982302908963726
1.513466983642709 0.9982302908963726
1.515755862105788 0.9985019108980143
1.517025891972624 0.9985700342002098
1.519285064282822 0.9986881486548042
1.521540390335912 0.9988010456475939
1.522339687317644 0.9988396121740898
1.527078715039023 0.9988396121740898
1.528891845519948 0.9991414167842414
1.531111280584961 0.9992313092718144
1.533614106114633 0.9992313092718144
1.535951241914721 0.9994111652112264
1.537367305828365 0.9994587633046685
1.539516758219138 0.999528483401621
1.542327230116145 0.999528483401621
1.542327230116145 0.9996136063413789
1.545144158034039 0.9996136063413789
1.546918776364906 0.9997340454652726
1.548867565743279 0.9997778329639914
1.552288619101583 0.9997778329639914
1.554558797997962 0.9998871233393087
1.555156563571856 0.9998962389274053
1.557873862939437 0.9998962389274053
1.558698892269022 0.9999458984728051
1.561103432964817 0.9999721837371893
1.562787436554103 0.9999861382183193
1.568321170899288 0.9999861382183193
1.569377536736268 1.000026562690006
1.572275626195741 1.000027281004063
1.574713619737074 1.000018897575821
1.576790226369997 1.00000743134423
1.578395797328921 0.9999954731341499
1.579716037195519 0.9999841355747769
1.582236695788257 0.9999841355747769
1.583951070359312 0.9999378548815934
1.587117050246397 0.9999378548815934
1.588931005761335 0.9998616836021716
1.590286577108436 0.9998357625183757
1.591606229202959 0.9998085877217473
1.59305650920556 0.9997769764910106
1.597918420702964 0.9997769764910106
1.599817880462365 0.9996099020320943
1.601248901422384 0.9995669633718839
1.60263538754444 0.9995233777752406
1.606058089337893 0.9995233777752406
1.607183054189369 0.9993700953468495
1.609066479001277 0.9992997178123835
1.612984714554049 0.9992997178123835
1.614903375344881 0.9990622312688836
1.615836538061663 0.9990199852773517
1.618929124498395 0.9990199852773517
1.621252422047489 0.9987635962496575
1.623708129685073 0.9987635962496575
